#,Product,Code,Category,Retail Price,Whole Sale Price,Actions,Unit Price,Qty
1744,Drywall Screw ( Yalida ) 8 X 2 Inch - 500Pcs,3G47-16,General Hardware,1875,1690,,896,0
1745,Drywall Screw ( Yalida ) 10 X 2 Inch - 250Pcs,3G47-17,General Hardware,1175,1060,,672,7
1746,Drywall Screw ( Yalida ) 10 X 3 Inch - 250Pcs,3G47-18,General Hardware,1850,1665,,773.5,65
1747,Drywall Screw ( Yalida ) 6 X 1 Inch - 1000Pcs,3G47-19,General Hardware,1850,1665,,722.4,100
1748,Drywall Screw ( Yalida ) 7 X 1 1/4 Inch - 500Pcs,3G47-20,General Hardware,1000,900,,534.1,100
1749,Drywall Screw ( Yalida ) 6 X 3/4 Inch - 1000Pcs,3G47-21,General Hardware,1360,1225,,577.5,53
1750,Drywall Screw ( Yalida ) 7 X 3/4 Inch - 1000Pcs,3G47-22,General Hardware,1370,1235,,693,68
1751,Drywall Screw ( Yalida ) 7 X 1 Inch - 1000Pcs,3G47-23,General Hardware,1575,1420,,868,79
1752,Drywall Screw ( Yalida ) 7 X 1 1/2 Inch - 500Pcs,3G47-24,General Hardware,1250,1125,,620.9,37
1753,Drywall Screw ( Yalida ) 8 X  3/4 Inch - 1000Pcs,3G47-25,General Hardware,1560,1405,,826,53
1754,Drywall Screw ( Yalida ) 8 X 1 Inch - 500Pcs,3G47-26,General Hardware,940,850,,505.4,30
1755,Drywall Screw ( Yalida ) 8 X 1 1/4 Inch - 500Pcs,3G47-27,General Hardware,1025,925,,563.5,57
1756,Drywall Screw ( Yalida ) 8 X 1 1/2 Inch - 500Pcs,3G47-28,General Hardware,1385,1250,,707,7
1757,Anchor Bolt 1/4 Inch,3G111-01,General Hardware,14,12.6,,9.1,3000
1758,Anchor Bolt 5/16 Inch,3G111-02,General Hardware,23,20.8,,16.66,2219
1759,Anchor Bolt 3/8 Inch,3G111-03,General Hardware,34,30,,25.34,0
1760,Anchor Bolt 1/2 Inch,3G111-04,General Hardware,78,70,,52.92,30
1761,Anchor Bolt 5/16 Inch - 80mm,3G111-05,General Hardware,29,26,,15,0
1762,Anchor Bolt 5/16 Inch - 100mm,3G111-06,General Hardware,40,36.2,,20,0
1763,Anchor Bolt 5/16 Inch - 120mm,3G111-07,General Hardware,48.5,44,,25,0
1764,Anchor Bolt 5/16 Inch - 150mm,3G111-08,General Hardware,41,34,,21,0
1765,Basin Tap (Top Man - Hevy) Lever type - 1/2 Inch,4S07-12,Sanitary Wares,2980,2685,,2250,1
1766,Bip Tap (Top Man - Hevy) Lever type - 1/2 Inch,4S07-13,Sanitary Wares,2950,2655,,2100,7
1767,Anchor Bolt 3/8 Inch - 10x75 mm,3G111-09,General Hardware,48,44,,34.77,0
1768,Consil Valve (Top Man - Hevy) Lever Type - 1/2 Inch,4S07-14,Sanitary Wares,2950,2655,,2100,1
1769,Anchor Bolt 3/8 Inch - 10x100 mm,3G111-10,General Hardware,54,48,,39.15,0
1770,Anchor Bolt 3/8 Inch - 10x125 mm,3G111-11,General Hardware,65,58,,46.24,0
1771,Angle Valve (Top Man - Hevy) Lever Type - 1/2 Inch,4S07-15,Sanitary Wares,1470,1325,,1000,0
1772,Anchor Bolt Fan Hooks 8 mm,3G112-01,General Hardware,90,81,,46.2,0
1773,Anchor Bolt Fan Hooks 10 mm,3G112-02,General Hardware,138,125,, 77.00 ,0
1774,Drop Anchor Bolt 1/4 Inch ( 6 mm ),3G113-01,General Hardware,763,687,, 550.00 ,0
1775,Sink Tap (Matt Black) Single Leaver,4S03-09,Sanitary Wares,2150,1935,," 1,470.00 ",193
1776,Drop Anchor Bolt 5/16 Inch ( 8 mm ),3G113-02,General Hardware,1100,990,, 693.00 ,0
1777,Drop Anchor Bolt 3/8 Inch ( 10 mm ),3G113-03,General Hardware,900,810,, 563.50 ,0
1778,Luggage Strap 1 m,3G114-01,General Hardware,130,120,, 74.25 ,4
1779,Sink Tap ( Ocean) Mat,4S03-10,Sanitary Wares,2370,2135,," 1,750.00 ",116
1780,Tow Rope 4 m,3G115-01,General Hardware,1350,1215,,747.5,1
1781,Sink Tap ( Ocean) Nical,4S03-11,Sanitary Wares,1460,1315,, 975.00 ,1
1782,Ratchet Tie Down ( Spread ) 10 m,3G116-01,General Hardware,1620,1460,, 911.25 ,1
1783,Sink Tap ( Water Edge ) Nical,4S03-12,Sanitary Wares,1550,1395,, 975.00 ,6
1784,Sink Tap ( Faucet ) Nical Leaver,4S03-13,Sanitary Wares,1680,1512,, 113.75 ,285
1785,Ratchet Towing Rope 4 m,3G116-02,General Hardware,361,327,, 239.20 ,0
1786,Nylon Twine No. 3,3G117-01,General Hardware,116,105,, 82.50 ,1
1787,Nylon Twine No. 30,3G117-02,General Hardware,137.5,125,, 105.00 ,5125
1788,Nylon Twine No. 6,3G117-03,General Hardware,181,163,, 82.50 ,0
1789,Nylon Twine No. 9,3G117-04,General Hardware,181,163,, 82.50 ,0
1790,Nylon Twine No. 12,3G117-05,General Hardware,181,163,, 82.50 ,0
1791,Bolt With Nut Zinc (Full Teeth) 5 X 12,3G119-01,General Hardware,740,666,, 567.00 ,287
1792,Nylon Twine No. 15,3G117-06,General Hardware,116,105,, 82.50 ,0
1793,Nylon Twine No. 18,3G117-07,General Hardware,116,105,, 82.50 ,0
1794,Bolt With Nut Zinc (Full Teeth) 5 X 16,3G119-02,General Hardware,740,666,, 539.00 ,192
1795,Nylon Twine No. 21,3G117-08,General Hardware,116,105,, 82.50 ,0
1796,Nylon Twine No. 24,3G117-09,General Hardware,116,105,, 82.50 ,0
1797,Bolt With Nut Zinc (Full Teeth) 5 X 20,3G119-03,General Hardware,740,666,, 521.50 ,289
1798,Nylon Twine No. 27,3G117-10,General Hardware,130,118,, 105.00 ,4960
1799,Gas Hose Clear ( 30m ),3G118-01,General Hardware,5660,5092,," 4,080.00 ",0
1800,Gas Hose Orange ( B ),3G118-02,General Hardware,2645,2460,," 1,938.00 ",0
1801,Gas Hose Orange ( A ) - 30 m,3G118-03,General Hardware,4540,4090,," 3,240.00 ",0
1802,Bolt With Nut Zinc (Full Teeth) 5 X 25,3G119-04,General Hardware,740,666,, 507.50 ,207
1803,Electric Scale ( Square ) Ac / Dc Power 10 kg,3G60-07,General Hardware,1460,1314,, 810.00 ,615
1804,Bolt With Nut Zinc (Full Teeth) 5 X 35,3G119-05,General Hardware,740,666,, 500.50 ,277
1805,Basin West Thread ABS ( Push ) Slotted 1 1/4 Inch,4S10-05,Sanitary Wares,495,445,, 301.00 ,328
1806,Bolt With Nut Zinc (Full Teeth) 5 X 40,3G119-06,General Hardware,740,666,, 500.50 ,169
1807,Basin West Full Thread PVC ( Normal ) 1 1/4 Inch,4S10-06,Sanitary Wares,175,158,, 110.00 ,0
1808,Bolt With Nut Zinc (Full Teeth) 5 X 50,3G119-07,General Hardware,740,666,, 500.50 ,140
1809,Bird Lock ( Hevy ),6D11-01,Door Lock,1050,945,, 870.00 ,1695
1810,Bolt With Nut Zinc (Full Teeth) 6 X 12,3G119-08,General Hardware,565,510,, 483.00 ,236
1811,Bird Lock Card,6D11-02,Door Lock,1185,1125,, 950.00 ,0
1812,Bird Lock Handle ( AC ),3G110-01,Door Lock,175,160,, 117.00 ,0
1813,Bolt With Nut Zinc (Full Teeth) 6 X 16,3G119-09,General Hardware,565,510,, 455.00 ,140
1814,Bolt With Nut Zinc (Full Teeth) 6 X 20,3G119-10,General Hardware,565,510,, 437.50 ,247
1815,Pantry Handle S/S - 4 Inch,3G110-02,General Hardware,96,90,, 52.65 ,0
1816,Bolt With Nut Zinc (Full Teeth) 6 X 25,3G119-11,General Hardware,565,510,, 430.50 ,84
1817,Pantry Handle S/S - 6 Inch,3G110-03,General Hardware,121,110,, 60.70 ,0
1818,Pantry Handle S/S - 10 Inch,3G110-04,General Hardware,175,166,, 113.00 ,0
1819,Bolt With Nut Zinc (Full Teeth) 6 X 35,3G119-12,General Hardware,565,510,, 423.50 ,223
1820,Pantry Handle Round S/S 4 Inch,3G110-06,General Hardware,80,72,, 56.25 ,0
1821,Bolt With Nut Zinc (Full Teeth) 6 X 40,3G119-13,General Hardware,565,510,, 423.50 ,79
1822,Pantry Handle Round S/S 6 Inch,3G110-07,General Hardware,90,81,, 66.75 ,0
1823,Pantry Handle Round S/S 8 Inch,3G110-08,General Hardware,110,99,, 78.75 ,0
1824,Pantry Handle S/S ( Squre ) 8 Inch,3G110-10,General Hardware,325,295,, 247.50 ,3
1825,Bolt With Nut Zinc (Full Teeth) 6 X 50,3G119-14,General Hardware,565,510,, 423.50 ,121
1826,Pantry Handle S/S ( Squre ) 10 Inch,3G110-11,General Hardware,360,325,, 277.50 ,0
1827,Bolt With Nut Zinc (Full Teeth) 8 X 16,3G119-15,General Hardware,565,510,, 437.50 ,118
1828,Pantry Handle S/S ( Squre ) 6 Inch,3G110-12,General Hardware,295,265,, 209.25 ,19
1829,Bolt With Nut Zinc (Full Teeth) 8 X 20,3G119-16,General Hardware,565,510,, 409.50 ,154
1830,Pantry Handle ( Indian ) Steel Squre 6 Inch,3G110-13,General Hardware,140,126,,95,0
1831,Pantry Knob ( China ) 01,3G118-01,General Hardware,37,35,,33,0
1832,Pantry Knob ( China ) 02,3G118-02,General Hardware,28,28,,33,30
1833,Bolt With Nut Zinc (Full Teeth) 8 X 25,3G119-17,General Hardware,565,510,,402.5,179
1834,Pantry Knob ( China ) 03,3G118-03,General Hardware,37,35,,33,0
1835,Bolt With Nut Zinc (Full Teeth) 8 X 30,3G119-18,General Hardware,565,510,,395.5,78
1836,Pantry Knob ( China ) 04,3G118-04,General Hardware,28,28,,33,10
1837,Bolt With Nut Zinc (Full Teeth) 8 X 40,3G119-19,General Hardware,565,510,,392,156
1838,Sink Tap ( Range - Fishdi ) ABS,4S03-09,Sanitary Wares,575,520,,385,92
1839,Bolt With Nut Zinc (Full Teeth) 8 X 50,3G119-20,General Hardware,565,510,,392,143
1840,Bolt With Nut Zinc (Full Teeth) 8 X 75,3G119-21,General Hardware,565,510,,395.5,105
1841,Garden Tap ( Range ) ABS,4S01-09,Sanitary Wares,285,256,,157.5,503
1842,Bolt With Nut Zinc (Full Teeth) 8 X 100,3G119-22,General Hardware,565,510,,406,132
1843,Angle Valve ( Range ) ABS,4S05-08,Sanitary Wares,210,190,,140,418
1844,Bathroom Shelf S/S ( Mirror ) 15 Inch,4S29-07,Sanitary Wares,1400,1260,,1000,39
1845,Bolt With Nut Zinc (Full Teeth) 8 X 125,3G119-23,General Hardware,565,510,,416.5,56
1846,Bathroom Shelf  Mirror ( Acrylic - Clear ),4S29-08,Sanitary Wares,1490,1490,,1200,62
1847,Bolt With Nut Zinc (Full Teeth) 8 X 150,3G119-24,General Hardware,565,510,,423.5,92
1848,Bolt With Nut Zinc (Full Teeth) 10 X 16,3G119-25,General Hardware,565,510,,441,209
1849,Soap Dish Double ( Acrylic - Clear ),4S29-09,Sanitary Wares,840,840,,700,15
1850,Bolt With Nut Zinc (Full Teeth) 10 X 20,3G119-26,General Hardware,565,510,,413,207
1851,Brush Holder ( Acrylic - Clear ),4S29-10,Sanitary Wares,950,950,,850,4
1852,Bolt With Nut Zinc (Full Teeth) 10 X 25,3G119-27,General Hardware,565,510,,402.5,232
1853,Clear Towel Bar ( Acrylic ),4S28-06,Sanitary Wares,1490,1345,,1100,0
1854,Bolt With Nut Zinc (Full Teeth) 10 X 30,3G119-28,General Hardware,565,510,,395.5,193
1855,Bathroom Corner Shelf ( S/S ) Round Hevy,4S29-11,Sanitary Wares,1920,1728,,1350,3
1856,Bathroom Corner Shelf ( S/S ) Round,4S29-12,Sanitary Wares,1860,1675,,1350,0
1857,Bathroom Corner Shelf ( ABS ) 5 In 01,4S29-13,Sanitary Wares,1050,945,,750,0
1858,Bolt With Nut Zinc (Full Teeth) 10 X 40,3G119-29,General Hardware,565,510,,388.5,106
1859,Bolt With Nut Zinc (Full Teeth) 10 X 50,3G119-30,General Hardware,565,510,,385,175
1860,Bolt With Nut Zinc (Full Teeth) 10 X 60,3G119-31,General Hardware,565,510,,385,202
1861,Bathroom Shelf ( S/S ) Square Large,4S29-14,Sanitary Wares,1820,1640,,1300,7
1862,Bathroom Shelf ( S/S ) Square Small,4S29-15,Sanitary Wares,1890,1700,,1350,0
1863,Bolt With Nut Zinc (Full Teeth) 10 X 75,3G119-32,General Hardware,565,510,,374.5,158
1864,Bathroom Shelf ( S/S ) Mirror 15 Inch,4S29-16,Sanitary Wares,1400,1260,,1000,39
1865,Bolt With Nut Zinc (Full Teeth) 10 X 100,3G119-33,General Hardware,565,510,,385,99
1866,Bathroom Shelf ( Glass ),4S29-17,Sanitary Wares,1470,1323,,1000,0
1867,Bathroom Shelf ( ABS ) 2 In 1,4S29-18,Sanitary Wares,700,630,,500,0
1868,Bolt With Nut Zinc (Full Teeth) 10 X 125,3G119-34,General Hardware,565,510,,409.5,94
1869,Bathroom Shelf ( ABS ) 3 In 1,4S29-19,Sanitary Wares,770,695,,550,0
1870,Bathroom Shelf ( ABS ) 4 In 1,4S29-20,Sanitary Wares,910,820,,650,0
1871,Bolt With Nut Zinc (Full Teeth) 10 X 150,3G119-35,General Hardware,565,510,,416.5,64
1872,Bolt With Nut Zinc (Full Teeth) 12 X 25,3G119-36,General Hardware,565,510,,392,277
1873,Bolt With Nut Zinc (Full Teeth) 12 X 35,3G119-37,General Hardware,565,510,,385,252
1874,Bolt With Nut Zinc (Full Teeth) 12 X 50,3G119-38,General Hardware,565,510,,374.5,255
1875,Bolt With Nut Zinc (Full Teeth) 12 X 60,3G119-39,General Hardware,565,510,,374.5,166
1876,Bolt With Nut Zinc (Full Teeth) 12 X 75,3G119-40,General Hardware,565,510,,374.5,158
1877,Bolt With Nut Zinc (Full Teeth) 12 X 100,3G119-41,General Hardware,565,510,,374.5,154
1878,Bolt With Nut Zinc (Full Teeth) 12 X 125,3G119-42,General Hardware,565,510,,388.5,122
1879,Flat Washer ( YZP ) 5 X 15,3G120-01,General Hardware,565,510,,378,74
1880,Flat Washer ( YZP ) 5 X 20,3G120-02,General Hardware,565,510,,392,122
1881,Flat Washer ( YZP ) 6 X 12,3G120-03,General Hardware,565,510,,409.5,181
1882,Flat Washer ( YZP ) 6 X 20,3G120-04,General Hardware,565,510,,385,61
1883,Flat Washer ( YZP ) 6 X 25,3G120-05,General Hardware,565,510,,378,93
1884,Flat Washer ( YZP ) 6 X 30,3G120-06,General Hardware,565,510,,371,149
1885,Flat Washer ( YZP ) 8 X 20,3G120-07,General Hardware,565,510,,392,165
1886,Flat Washer ( YZP ) 8 X 25,3G120-08,General Hardware,565,510,,378,68
1887,Flat Washer ( YZP ) 8 X 30,3G120-09,General Hardware,565,510,,371,123
1888,Flat Washer ( YZP ) 10 X 25,3G120-10,General Hardware,565,510,,378,147
1889,Flat Washer ( YZP ) 10 X 30,3G120-11,General Hardware,565,510,,371,28
1890,Flat Washer ( YZP ) 12 X 25,3G120-12,General Hardware,565,510,,378,180
1891,Flat Washer ( YZP ) 12 X 30,3G120-13,General Hardware,565,510,,371,143
1892,Flat Washer ( YZP ) 12 X 35,3G120-14,General Hardware,565,510,,357,134
1893,Flat Washer ( YZP ) 5/8 X 40,3G120-15,General Hardware,565,510,,364,168
1894,Spring Washer ( YZP ) M5,3G121-01,General Hardware,795,715,,500.5,227
1895,Spring Washer ( YZP ) M6,3G121-02,General Hardware,595,535,,409.5,218
1896,Spring Washer ( YZP ) M8,3G121-03,General Hardware,595,535,,378,193
1897,Spring Washer ( YZP ) M10,3G121-04,General Hardware,595,535,r,378,166
1898,Spring Washer ( YZP ) M12,3G121-05,General Hardware,595,535,,535,371
1899,Garden Rekka 10 T,3G122-01,General Hardware,295,265.5,,224,494
1900,Garden Rekka 12 T,3G122-02,General Hardware,345,310,,266,469
1901,Garden Rekka 14 T,3G122-03,General Hardware,410,370,,315,170
1902,Jigsaw Blade B - 10,3G123-01,General Hardware,260,175,,0,0
1903,Jigsaw Blade No - 10,3G123-02,General Hardware,260,170,,0,0
1904,Jigsaw Blade 101,3G123-03,General Hardware,121,90,,0,0
1905,Jigsaw Blade 119,3G123-04,General Hardware,130,110,,0,0
1906,Jigsaw Blade T 144 D,3G123-05,General Hardware,190,175,,118.13,14
1907,Jigsaw Blade T 244 D,3G123-06,General Hardware,190,175,,118.13,536
1908,Globe Brass Pad Lock ( Cylinder Type ) - 60 mm,3G23-34,General Hardware,2725,2455,,1750,144
1909,Hengxink Pad Lock ( D Type ) 100 mm,3G23-35,General Hardware,1900,1710,,1125,21
1910,Lianqiu Pad Lock ( Round Type ) 65 mm,3G23-36,General Hardware,1950,1755,,1185,151
1911,Lianqiu Pad Lock ( Rectangular ) Long Arm 50 mm,3G23-37,General Hardware,525,475,,352.5,356
1912,Lianqiu Pad Lock ( Rectangular ) Long Arm 60 mm,3G23-38,General Hardware,650,585,,427.5,210
1913,Tinman Snips ( Dingqi ) 10 Inch,2H59-01,Hand Tools,1560,1400,,1040.25,125
1914,Tinman Snips ( Dingqi ) 12 Inch,2H59-02,Hand Tools,1860,1675,,1245,161
1915,Flex Tape ( Waterproof Sealing ) Black 4 x 5,3G124-01,General Hardware,590,531,,378,0
1916,Flex Tape ( Waterproof Sealing ) Clear 4 x 5,3G124-02,General Hardware,590,531,,378,0
1917,Aluminium Foil Tape ( Waterproof ),3G125-01,General Hardware,590,531,,364,67
1918,Nano Tape  ( Double Side ) Transparent 1/2 Inch,3G126-01,General Hardware,180,165,,112,36
1919,Nano Tape ( Double Side ) Transparent 1 Inch,3G126-02,General Hardware,290,261,,182,0
1920,Hand Axe - 500 g,3G127-01,General Hardware,1150,1035,,787.5,335
1921,Cotton Gloves ( Rubber Coated Palm ) Orange,3G76-03,General Hardware,175,158,,131.25,528
1922,Pressure Sprayer 5 Liter,3G128-01,General Hardware,2200,1980,,1462.5,0
